"JMR-RatInj30m-5aA-s2"	"JMR-RatInj30m-1aA-s2"	"JMR-RatInj30m-3aA-s2"	"JMR-RatInj30m-4aA-s2"	"JMR-RatInj30m-2aA-s2"	"JMR-RatInj4h-2bA-s2"	"JMR-RatInj4h-3bA-s2"	"JMR-RatInj4h-1bA-s2"	"JMR-RatInj8h-1aA-s2"	"JMR-RatInj8h-2aA-s2"	"JMR-RatInj8h-3aA-s2"	"JMR-RatInj24hf-2aA-s2"	"JMR-RatInj24hf-3aA-s2"	"JMR-RatInj24hf-1aA-s2"	"JMR-RatInj72h-3aA-s2"	"JMR-RatInj72h-1aA-s2"	"JMR-RatInj72h-2aA-s2"	"JMR-RatInj21d-1bA-s2"	"JMR-RatInj21d-2aA-s2"	"JMR-RatInj21d-3aA-s2"
"rc_AA891650_at"	12.3098910082259	12.3099710990696	12.3100431749598	12.3099871938524	12.3099325618281	12.3099803081115	12.3098987577108	12.3100001570616	12.3099938839773	12.3099718158621	12.3099889653022	12.3096082389416	12.3095119035919	12.3098054792589	12.3097765093909	12.3098382445253	12.3097286756637	12.3099901484746	12.309982938188	12.3099931907719
"rc_AA891651_g_at"	12.2644427953343	12.2640386208091	12.2655703108887	12.2647236613203	12.2645421517511	12.2654793982516	12.2655978686732	12.2658965278255	12.2653911139161	12.2652586447779	12.2655637249477	12.2639559595186	12.264304792024	12.2640983994209	12.2649729845655	12.2662592450861	12.2634539690022	12.265323546546	12.2668185367852	12.2655819867662
"rc_AA891666_at"	12.3009580617285	12.3022012172057	12.3027225948354	12.3017040494779	12.301767621763	12.3022739150297	12.301972052678	12.3022027467514	12.3020451804722	12.302050894797	12.3020444430333	12.3016284497374	12.3013659805083	12.30142246057	12.3016896550095	12.3019618456668	12.3014986628283	12.3020513145067	12.3020679151558	12.3023072054215
"rc_AA891666_g_at"	12.2911847865437	12.2916799165796	12.2926087765623	12.2913753527753	12.2913879876357	12.2916091174204	12.2915973464818	12.2916305121415	12.291664356193	12.2917879502395	12.2916381661588	12.2920228309057	12.2909593217973	12.291113005644	12.2914015316171	12.2917502396573	12.2918220971635	12.2915038339053	12.2914452754232	12.2917717822407
"rc_AA891669_g_at"	12.2767215438895	12.278927950768	12.2805775293971	12.2770074607751	12.2779152882581	12.278527048823	12.2779429741544	12.2781013744053	12.2776871368017	12.2778842952357	12.2778663492939	12.2779377250712	12.2780788960922	12.2771700422477	12.2768344935668	12.2777857299098	12.2773079349048	12.2782559649042	12.2780589041601	12.2792209440771
"rc_AA891670_g_at"	12.2988108400914	12.2989682091291	12.2994931146961	12.2984248631063	12.2987948905671	12.2989985979627	12.298912120337	12.2989319532088	12.2989601095951	12.299021941953	12.2990252724972	12.2992376146938	12.299346683381	12.2988867505306	12.3003088573628	12.2992946690942	12.2996110314051	12.2989449455029	12.2990054569055	12.2992409412421
"rc_AA891677_at"	12.3039854540052	12.304398274741	12.3046754292533	12.3042338435833	12.3042725101269	12.3044795611676	12.3043437752216	12.304399173281	12.304405115105	12.3044331569297	12.3043836512714	12.3042075864402	12.3043788130337	12.3042114598662	12.3041723083082	12.3042677069979	12.3041305653148	12.3043674302755	12.3043633029292	12.3043914424162
"rc_AA891681_at"	12.2891680992716	12.2902656004204	12.2902370420186	12.2894263378701	12.2896811220931	12.2900699589971	12.2900335642825	12.2899660952047	12.289830107449	12.2898400522487	12.2899020411896	12.2887208881067	12.2898456401012	12.2896436808098	12.2890216154317	12.2897599810327	12.2888603883084	12.2900052169981	12.2901126175045	12.290109967049
"rc_AA891689_g_at"	12.3045036947164	12.3048485319765	12.3052646970103	12.304888682416	12.3047626914847	12.3050093703279	12.3049796955945	12.3049434007821	12.3051171194026	12.3051848704893	12.30521857508	12.3054232412715	12.3057129685689	12.30545491494	12.3047837423477	12.3048799138398	12.304973270326	12.3050015397653	12.3050661176859	12.3051553903107
"rc_AA891690_g_at"	12.2946418233238	12.2944356189237	12.2965362200733	12.2949475315326	12.2942569330638	12.2952573727277	12.2946855243598	12.2948087540578	12.2951214764782	12.2953843945523	12.2951939669409	12.2947067240037	12.2940098750752	12.2946310589072	12.2956242945971	12.2951385464194	12.2947248500325	12.2951324968657	12.2951734576195	12.2951425976043
"rc_AA891694_at"	12.3001766586665	12.3002735552797	12.3005050435982	12.3003393886825	12.3000809452342	12.3006427063155	12.3007568551223	12.3004426869327	12.3004655974932	12.300437388633	12.3005134231066	12.2996850927615	12.2998155248706	12.3001655656402	12.3000420206449	12.3003086107926	12.2996509089335	12.3007214819059	12.3005683907615	12.300714085878
"rc_AA891700_at"	12.2968964823487	12.2972334278585	12.2969879641691	12.29712004941	12.2970776156018	12.2972773389242	12.2976436891789	12.2972647994656	12.2972941500486	12.2971455589439	12.2973441568946	12.2968583967395	12.2964685593591	12.296997875005	12.2970362060899	12.2972159955462	12.2967229228905	12.2973863088343	12.2974921678149	12.297354268349
"rc_AA891713_at"	12.2907382742937	12.2921561877251	12.291778813138	12.2912556924707	12.2919088186242	12.2922595406013	12.2918574615724	12.2920547944772	12.2918725287545	12.2918408623993	12.2919517620027	12.2916663616027	12.2914898538392	12.2917067203962	12.2933855183703	12.2928800828005	12.2925492918507	12.291950684834	12.2919668160383	12.2919816435831
"rc_AA891717_at"	12.2910246380279	12.2923402450624	12.2915890187753	12.2918774467268	12.2920680366479	12.2927908976924	12.2924149662652	12.2924879802454	12.2921684096814	12.2920567093484	12.2922208538208	12.2917648629686	12.2914534195718	12.2923366149025	12.2918061230888	12.2923249273767	12.2920613497256	12.2926321612909	12.2926187173707	12.2925451264549
"rc_AA891724_at"	12.307627460045	12.307997310033	12.3077000967773	12.3076050838593	12.3076866800442	12.3079387195363	12.3076303915752	12.3078319851796	12.3076775904073	12.3075954793631	12.3076575421764	12.3073942094111	12.3071992753254	12.3075473506735	12.3073118695689	12.30778258432	12.3073442714073	12.3077684617051	12.3077219134628	12.3078345987086
"rc_AA891725_at"	12.3081531938169	12.3082477061776	12.308163583783	12.3081728546814	12.3081297721742	12.3082545789228	12.3081989679979	12.30827575442	12.3082136855669	12.3082170187332	12.3082394340722	12.3078148974791	12.3076236470025	12.3080084024622	12.3084017544373	12.3082977992108	12.3079353248137	12.3082501445672	12.3082493134683	12.3083016276866
"rc_AA891727_at"	12.3004899608023	12.3016145417798	12.3017895140528	12.3014298841969	12.3015471140798	12.3019303668683	12.3019402213393	12.3018787797379	12.3017175553409	12.3018355228451	12.3018221916817	12.3018854448857	12.3016470822558	12.3016802359745	12.3014466578665	12.3019539668519	12.3014695393241	12.301936737591	12.301979929999	12.3020666416554
"rc_AA891727_g_at"	12.2970312453207	12.2985318756912	12.2987955475595	12.2980884464831	12.2981647895455	12.2987922134957	12.2986915902834	12.2986193849011	12.2984576936665	12.29853189678	12.2986460400718	12.2978085334541	12.2976740728736	12.2980183334364	12.2981058205489	12.2990067552496	12.2978186585639	12.2986372583565	12.2987869351993	12.2991189961882
"rc_AA891729_at"	12.2249013117058	12.2278085845038	12.2276286933121	12.225119158689	12.228183007578	12.2291310756449	12.2283659830755	12.2292064972167	12.2272470080378	12.2274650987084	12.2269066640614	12.2264799310058	12.2280421498662	12.2277425541024	12.2312688640034	12.2311036111077	12.2279485646246	12.2286556651222	12.2285038625632	12.2285393882423
"rc_AA891732_at"	12.3069082768347	12.3072264140928	12.3071157854361	12.3070794239774	12.3070880567617	12.3072247168381	12.3071307950139	12.3072250443159	12.3071312346353	12.3071212153129	12.3071371706826	12.3068312880205	12.3065699079049	12.3069774535469	12.3070575935598	12.3071639922153	12.3069861395832	12.3071966043199	12.3072536489844	12.307284480452
"rc_AA891733_at"	12.3074787226569	12.3075705885803	12.3074944516853	12.3074810373446	12.307351611715	12.3075477452008	12.3072844686012	12.3075160765492	12.3075359131347	12.3075114733618	12.3075044525551	12.307216580545	12.3070155401216	12.3073709669973	12.3070896437577	12.3074205840509	12.307264421989	12.3074954081969	12.30755267623	12.3075794911688
"rc_AA891734_at"	12.3003612886371	12.3014999412371	12.3018434274302	12.300828944596	12.3012424289139	12.3018543324063	12.3010478477694	12.3014836589528	12.3012455665345	12.3011398503913	12.301373592709	12.3005577348538	12.3006096734341	12.3009641934577	12.3011100406631	12.3015135234772	12.3008301254322	12.301178203493	12.3012339102993	12.3015476341704
"rc_AA891735_at"	12.2866489645344	12.2873040301866	12.2877053381205	12.2872668649537	12.2875023705781	12.2880815211422	12.2877903743438	12.2877573866806	12.2877018852024	12.2876879045122	12.2878894211173	12.28774158481	12.2870949106802	12.2877744078572	12.286369982937	12.2875903896407	12.287338812392	12.2873189646628	12.2877223425071	12.287901357837
"rc_AA891737_at"	12.3054022419528	12.3058255189447	12.3056983591288	12.305484820186	12.3056154480327	12.3056856774145	12.3055331662383	12.3056084730913	12.3055303418153	12.3055959107796	12.3055850951889	12.3051657110329	12.3051790469217	12.3054085243756	12.3051544744203	12.3054629542096	12.3052126305356	12.3055966516777	12.3056266732003	12.3057226029073
"rc_AA891742_at"	12.3038091919612	12.3041618881515	12.3041795997858	12.3040031174787	12.3039556902303	12.3041818710869	12.3040645335737	12.304192279989	12.3041465693818	12.3041573265106	12.304156946842	12.303928014162	12.3038767192018	12.3040506726287	12.3039820189292	12.3041482284935	12.3040361893349	12.3040572278806	12.3040835369238	12.3041482710801
"rc_AA891746_at"	12.2914096822113	12.2932597278347	12.2949595539541	12.2926422146071	12.2929605017791	12.2932939932457	12.2932309584387	12.2932128503279	12.293238208927	12.2935357972171	12.2931694968415	12.2937267477175	12.2935836207474	12.2931104103363	12.2932660575125	12.2936730860417	12.2932706661472	12.2928950394859	12.2931706845519	12.2934307842606
"rc_AA891749_at"	12.3063803517004	12.3064358357202	12.3065519603815	12.306418993765	12.306468205909	12.3064523467271	12.306455329797	12.3064897158642	12.3064867078412	12.306532375704	12.3065131772339	12.3064049150222	12.3063491195093	12.3063813942385	12.3064416383016	12.3063227792912	12.3065161146855	12.3064502090663	12.3064716112033	12.3064786064731
"rc_AA891751_at"	12.3092662361687	12.3092994027434	12.3093444005834	12.3093426223314	12.3092180661032	12.3093390571947	12.309191439028	12.3093688866215	12.3093961994065	12.3094518950837	12.3094781214167	12.3096385051799	12.3094653807883	12.3094234584549	12.3092640204279	12.3092365151039	12.309686977864	12.3093010070345	12.3093705223832	12.3093282513893
"rc_AA891759_at"	12.3077774716045	12.3082401226764	12.308241802216	12.3079995728837	12.3080506058004	12.3081259161082	12.3081287964259	12.3081172111289	12.3080846684754	12.3081272903546	12.3080870250427	12.3077495292192	12.3075611004742	12.3078172881871	12.307926435806	12.3080365798542	12.3077643751587	12.3081904010159	12.308132733328	12.3081484004072
"rc_AA891760_at"	12.2840880069748	12.2853376367957	12.2858349877937	12.2850944286808	12.284637390852	12.2856333514689	12.2853640371553	12.2854809907282	12.2858916081267	12.2858339086776	12.2860723284385	12.2853944283437	12.2846728415762	12.2853380987683	12.2850785842678	12.2852971064355	12.285050910967	12.2856419783915	12.2856405157339	12.2856622602436
"rc_AA891769_at"	12.3035380765741	12.3036702833727	12.3039549464163	12.3036988572092	12.3036448767341	12.3037217526528	12.3035342220934	12.3036946167621	12.3037814810419	12.3038604030972	12.3038115486132	12.3042266643333	12.3043913351975	12.3040682911981	12.3043544818047	12.3036746570097	12.3042344032988	12.3038565080546	12.303927995136	12.3038049527944
"rc_AA891785_at"	12.2866646421335	12.2874716176644	12.2885885014758	12.2879318958412	12.2874860597098	12.2883901725976	12.2877835222752	12.2879576968214	12.2882751440475	12.2884596650394	12.2884421695053	12.2881981375627	12.2874392200771	12.2882438356575	12.2891503673702	12.2885158833271	12.2883336508598	12.2884228418793	12.2888313681073	12.2886440433617
"rc_AA891785_g_at"	12.2883778727447	12.2885471534672	12.2903504432917	12.2890121647734	12.2882769714275	12.2895522270004	12.2892717043964	12.289190048072	12.289453931428	12.2896832698081	12.2895463781884	12.2893452004784	12.2888698020393	12.2893785901637	12.2915167048501	12.2898193230168	12.29015763705	12.2895638942707	12.289738811437	12.2896032249072
"rc_AA891789_at"	12.2516989072646	12.2503794553241	12.253650555724	12.2520296906249	12.2503594379075	12.2542899122806	12.25296334837	12.2524881674995	12.2529978479791	12.2529909820577	12.2532147957862	12.2521845890949	12.2535561615985	12.2527847925834	12.2525242959869	12.2528657311982	12.2522656548054	12.253032952447	12.253172285247	12.2532102944607
"rc_AA891790_at"	12.3077306309981	12.3076781094271	12.3081228364951	12.3078663055995	12.3075749741483	12.3079796632139	12.3079818013252	12.3078773040224	12.3080547628081	12.3080552067079	12.308148151949	12.3077355809867	12.3079347638231	12.3078662046298	12.3080069973634	12.3079057413772	12.307803505373	12.3079514338775	12.3079284389505	12.3079394680535
"rc_AA891796_at"	12.2795899945703	12.2819039086454	12.282315682155	12.281025164654	12.2816319393976	12.2826352489465	12.282393783382	12.2823041253143	12.2819117911209	12.281859251126	12.2818675343031	12.2816440668673	12.2805976241744	12.2813822577052	12.2819901759522	12.2826520342733	12.280904662616	12.2822629035083	12.2824460385016	12.2824040414179
"rc_AA891797_at"	12.242667434636	12.2442059132124	12.2447811779296	12.2431571848062	12.2444589788797	12.2454366738627	12.244958431097	12.2452306487742	12.2442730427412	12.2441645438094	12.2447908969552	12.2444831926191	12.2436731626393	12.2444032517011	12.2462846140475	12.248293766096	12.2457166057039	12.2453704042583	12.2459913922097	12.2460485899214
"rc_AA891800_at"	12.3044229048901	12.3046167504684	12.3045157775562	12.304435492639	12.304400053172	12.304515509847	12.3044535399068	12.3045055068619	12.3044664045317	12.3044920104741	12.3045055335064	12.3042667448289	12.3037168010892	12.3044667675908	12.3042590113647	12.3044726234169	12.304245114284	12.304512788964	12.3045229128816	12.3045600523099
"rc_AA891800_g_at"	12.3002337197219	12.3013213728298	12.3004276157391	12.3002740764358	12.3011247541156	12.3009952710009	12.3012401743586	12.3009327438587	12.3005008520267	12.3003696042618	12.3005404571187	12.2998808469171	12.2995861848567	12.3001046317081	12.3000840694543	12.3006559141173	12.2998781529158	12.3011412274094	12.3007858918611	12.3008249505925
"rc_AA891802_at"	12.3049979757731	12.3051895606514	12.3049989091452	12.3050879206349	12.3051331165609	12.3052001005484	12.3051845486943	12.3051916722932	12.3051802608082	12.3050397278856	12.3051173698799	12.3045858388964	12.3041277571081	12.30480517487	12.304825282568	12.3051970154731	12.3045205905752	12.3051753714068	12.3051954303913	12.3052320991462
"rc_AA891803_at"	12.3048857424468	12.3051469213118	12.3048822801644	12.304990817367	12.3050847229904	12.3051835017148	12.3051595857401	12.3051297149902	12.3050284856909	12.3049643466248	12.3050963867949	12.3047133678058	12.3043248060329	12.3049625758549	12.3048414718775	12.3050361892514	12.3047441814126	12.3052235412024	12.3051576003838	12.3052309644391
"rc_AA891810_at"	12.2944919773405	12.295015829427	12.2945505953059	12.2946928474347	12.2945907407338	12.2949946086482	12.2946016030186	12.2949615113806	12.2947503864338	12.2946008690742	12.2946813786135	12.2940531398454	12.2933168684344	12.2943939559079	12.2944160927122	12.294965389692	12.294219589782	12.2951762470479	12.2950282310371	12.2951313450666
"rc_AA891810_g_at"	12.2982146277081	12.2994202552882	12.2990265815247	12.2988364057092	12.2990642056448	12.299226187298	12.2990067453526	12.2993436840715	12.2990365148822	12.2989906732277	12.2990217873579	12.2984471388463	12.2981243367339	12.2986962833454	12.2989691937531	12.2994109002718	12.2987199263107	12.29934194306	12.2991316048117	12.2994697898698
"rc_AA891812_at"	12.2673666620685	12.2713851700192	12.2706169461422	12.2696383039883	12.2708974565304	12.2720635977278	12.2713716587063	12.2714079169416	12.2708849887434	12.2704672372405	12.2710422175134	12.2693891347397	12.2680857914705	12.2698042908496	12.2688580763669	12.2707977827776	12.268977607229	12.2716578385959	12.2716265956001	12.2723703290136
"rc_AA891812_g_at"	12.2571987832542	12.2595523615154	12.258524758477	12.2585199721758	12.2592968375712	12.2599852436071	12.2595449169749	12.2591428583457	12.2599092167689	12.2598861206303	12.2596539234771	12.2585907754349	12.2567874156462	12.2585908256483	12.2576890998967	12.2599755281876	12.2581144029133	12.2594370967016	12.2599910851324	12.2607510142935
"rc_AA891818_at"	12.2947970495294	12.2963790808116	12.295843369088	12.295564367256	12.2960402149963	12.2963496564219	12.2960368299359	12.2962002018776	12.2960356123251	12.2959973260116	12.2961015723383	12.2960638400986	12.296596303324	12.296060450326	12.2955680899025	12.2959690573195	12.2958082188034	12.2960899328314	12.2961449887717	12.2962967475693
"rc_AA891821_at"	12.3071182628993	12.3073937644823	12.3073855193836	12.3072800459792	12.3073047355846	12.3075496435007	12.3072966835007	12.3074203049503	12.30735832488	12.3073174262339	12.3073611020427	12.3072248064953	12.3072817319459	12.307508364484	12.3071912614943	12.3073606313002	12.3073052134955	12.3073461710107	12.3073984571015	12.3075382391001
"rc_AA891824_at"	12.2860549138937	12.2882447222125	12.2874388609845	12.2872993214676	12.28754391865	12.2887776393814	12.2883205950076	12.2885091002316	12.2877339512331	12.2876363123125	12.2879076552022	12.2866392129392	12.2857042216238	12.286927423705	12.2861724213259	12.2872343141337	12.2864504967713	12.2881271593417	12.2879668341789	12.2883633640462
